AreaCode,RegionName,Quarter,AveragePrice,12m%Change,DetachedPrice,Detached12m%Change,SemiDetachedPrice,SemiDetached12m%Change,TerracedPrice,Terraced12m%Change,FlatPrice,Flat12m%Change,Average_Income,Rate,CPI_Index,SalesVolume,Long_Term_Issued,Short_Term_Issued,Crime_Property,Crime_Violent,Crime_PublicOrder,Grant of Asylum
E06000059,Dorset,2022Q4,348364.3333,11,551251.6667,11.06666667,345436,11.63333333,280220.6667,12,188789.3333,8.633333333,26262,2.916666667,126.7,1874,294774.99,351239.01,2177,1635,1347,5063.01
E06000059,Dorset,2023Q1,342061.3333,5.433333333,542419.3333,5.633333333,339882.6667,5.966666667,273746.6667,5.933333333,185222,3.666666667,26262,3.916666667,127.7333333,1220,297594.99,399660.99,2192,1612,1535,4217.01
E06000059,Dorset,2023Q2,337208.6667,0.733333333,535313.6667,1.266666667,334925.6667,1.066666667,268883.3333,0.2,182841.6667,-0.633333333,26262,4.583333333,131.0666667,1147,295668,630632.01,2382,1827,1579,6334.02
E06000059,Dorset,2023Q3,334903,-2.833333333,530458.6667,-2.366666667,333344.3333,-2.6,269001.3333,-3.166666667,180412.6667,-4.133333333,26262,5.166666667,131.4,1513,573971.01,532428,2480,1836,1435,22484.01
E06000059,Dorset,2023Q4,335883.6667,-3.566666667,531483.6667,-3.566666667,334590,-3.133333333,269648,-3.766666667,181282,-3.966666667,26262,5.25,131.9666667,1358,265236.99,392259.99,2018,1668,1307,28443
E06000059,Dorset,2024Q1,326047.6667,-4.7,514713.6667,-5.1,324996,-4.4,261984.6667,-4.3,176520,-4.666666667,26262,5.25,132.2666667,1124,229845.99,454544.01,2034,1563,1330,10417.02
E06000059,Dorset,2024Q2,325826.3333,-3.4,511210,-4.5,324869.6667,-3,262703,-2.3,178043.3333,-2.6,26262,5.25,133.8333333,1344,204254.01,728825.01,2338,1769,1472,5466
E06000059,Dorset,2024Q3,329250,-1.666666667,517036.3333,-2.533333333,328406.3333,-1.5,266875.6667,-0.8,178108.3333,-1.3,26262,5.083333333,134.1,1605,388326.99,555722.01,2433,1866,1504,8415.99
E06000059,Dorset,2024Q4,331490.6667,-1.3,523049,-1.566666667,330890.3333,-1.1,267878.3333,-0.666666667,177941.3333,-1.833333333,26262,4.833333333,135.2333333,1790,145505.01,420449.01,2385,1686,1329,16455
E06000059,Dorset,2025Q1,330676.6667,1.433333333,521610,1.333333333,331139.6667,1.866666667,267857.3333,2.233333333,176372.3333,-0.1,26262,4.583333333,135.9666667,2033,151643.01,452067.99,1921,1575,1306,16068
E06000059,Dorset,2025Q2,324723,-0.333333333,512504,0.266666667,327075.3333,0.7,263165,0.166666667,171647.6667,-3.566666667,26262,4.333333333,138.5,917,185370,790707.99,2135,1785,1388,12370.02
E06000059,Dorset,2025Q3,335793,2,529999.6667,2.5,339648.3333,3.433333333,273271.3333,2.4,175437.3333,-1.466666667,26262,4.083333333,139.2,1353,376097.01,568923.99,2082,1700,1296,13254.99
E06000059,Dorset,2025Q4,334454.6667,0.866666667,526966.3333,0.733333333,339681,2.666666667,272680.3333,1.8,174109.6667,-2.166666667,26262,3.916666667,139.8,1419,116405.01,429636,1882,1566,1145,13194
E08000027,Dudley,2015Q2,133003.3333,2.4,207675,2.966666667,135042.3333,2.5,114472.3333,1.833333333,79081.66667,1.9,25571.73667,0.5,100.0666667,1012,124947,668316,3004,888,441,3248.01
E08000027,Dudley,2015Q3,137780,5.533333333,214761,5.9,140073.3333,5.766666667,118738,4.966666667,81404.33333,4.966666667,25836.66667,0.5,100.1666667,1176,240512.01,539514.99,2949,815,409,3229.98
E08000027,Dudley,2015Q4,137838.3333,4.266666667,216236.6667,4.933333333,139983,4.4,118460.3333,3.766666667,81044,3.066666667,26139.71667,0.5,100.3,1246,95876.01,339126.99,2814,871,456,3192.99
E08000027,Dudley,2016Q1,138149,5.4,216399.3333,5.833333333,140631.6667,5.733333333,118440,4.9,81212,3.7,26442.77,0.5,99.83333333,1167,89624.01,356235.99,2930,909,467,2772
E08000027,Dudley,2016Q2,142121,6.866666667,222345,7.066666667,144446.6667,6.966666667,122093.3333,6.633333333,84035,6.233333333,26743.61333,0.5,100.4,960,147306.99,652428.99,2820,990,474,2474.01
E08000027,Dudley,2016Q3,146073.6667,6.033333333,228415.3333,6.366666667,148386.6667,5.933333333,125646.6667,5.833333333,86386.66667,6.133333333,26914.02333,0.333333333,100.8666667,1214,245307,527103,3189,1077,567,2117.01
E08000027,Dudley,2016Q4,146019.6667,5.933333333,229928,6.3,148335,5.966666667,124648.3333,5.2,86710.66667,7,27017.74333,0.25,101.5,1100,94007.01,366960,3402,1015,488,2580.99
E08000027,Dudley,2017Q1,148461.6667,7.466666667,234719,8.466666667,150531.6667,7.033333333,126418.3333,6.733333333,88650.66667,9.2,27121.08667,0.25,102,935,96450.99,417771.99,3326,961,444,2469
E08000027,Dudley,2017Q2,148696.3333,4.633333333,234167,5.333333333,150864.6667,4.466666667,126612,3.766666667,89612,6.666666667,27223.3,0.25,103.1666667,1010,159168.99,725610,3513,1162,641,2187
E08000027,Dudley,2017Q3,153686.3333,5.233333333,240809,5.433333333,156084.6667,5.166666667,131307.6667,4.5,92669.66667,7.266666667,27260.84,0.25,103.7,1325,257796.99,563834.01,3482,1149,609,2041.98
E08000027,Dudley,2017Q4,154811.6667,6.033333333,243322.3333,5.833333333,157436.6667,6.133333333,132016.6667,5.933333333,92408.66667,6.566666667,27265.11,0.416666667,104.5666667,1086,98865.99,388368,3523,1286,709,1866
E08000027,Dudley,2018Q1,156095.6667,5.133333333,245414,4.533333333,158937.6667,5.6,132997,5.166666667,92774,4.666666667,27269.36667,0.5,104.7666667,984,97074.99,416469,3398,1226,736,2325.99
E08000027,Dudley,2018Q2,158016.3333,6.266666667,248550.6667,6.133333333,161100.3333,6.8,134920.3333,6.566666667,92680.33333,3.433333333,27273.57333,0.5,105.6666667,1072,172416.99,764279.01,3213,1359,845,2382
E08000027,Dudley,2018Q3,162232,5.566666667,255335.6667,6.033333333,165543,6.066666667,138542.3333,5.5,94614.33333,2.1,27599.72,0.666666667,106.3,1219,284828.01,624605.01,3417,1508,1008,2611.98
E08000027,Dudley,2018Q4,162874.6667,5.2,256995.3333,5.633333333,166294.6667,5.6,138771.3333,5.1,94784,2.566666667,28087.68667,0.75,106.9333333,1241,108036,434286,3736,1552,1033,2776.98
E08000027,Dudley,2019Q1,162650,4.233333333,257143.3333,4.8,166284.3333,4.6,138160.3333,3.866666667,94450.33333,1.833333333,28573.88333,0.75,106.7,1021,112719,453599.01,3307,1658,1005,3853.98
E08000027,Dudley,2019Q2,163598,3.5,257615.3333,3.633333333,167453.6667,3.933333333,139538.3333,3.4,94350.66667,1.8,29054.75333,0.75,107.8,1037,193596.99,792681.99,2959,1625,1051,3580.02
E08000027,Dudley,2019Q3,169537.3333,4.533333333,266232.6667,4.3,173404.3333,4.733333333,145129,4.733333333,97796.66667,3.333333333,29530.16667,0.75,108.2666667,1186,321639.99,689672.01,3046,1704,1134,3656.01
E08000027,Dudley,2019Q4,170698.6667,4.833333333,267945,4.266666667,174915,5.2,145847,5.066666667,98231.66667,3.633333333,29999.27,0.75,108.4333333,1216,130221.99,477507.99,2737,1769,1314,3990
E08000027,Dudley,2020Q1,167648.6667,3.066666667,263940,2.633333333,171984.3333,3.433333333,143063.6667,3.566666667,95631.66667,1.266666667,30468.37,0.533333333,108.4666667,932,108819,364535.01,3135,1642,1328,4024.02
E08000027,Dudley,2020Q2,165441,1.133333333,261063.3333,1.333333333,169843.3333,1.433333333,141197.6667,1.2,93583.66667,-0.8,30934.06333,0.1,108.5333333,527,9206.01,6153.99,1843,1513,1514,1573.02
E08000027,Dudley,2020Q3,175390,3.466666667,276281,3.766666667,180271.6667,3.966666667,150044.6667,3.4,98492.33333,0.733333333,30791.35,0.1,108.9333333,950,188156.01,63846.99,2504,1986,1873,1110
E08000027,Dudley,2020Q4,178634.3333,4.666666667,283313.3333,5.733333333,183254,4.766666667,153366.3333,5.166666667,98796.33333,0.6,30341.05,0.1,109.0666667,1130,154866.99,66060,2576,1896,2036,2266.02
E08000027,Dudley,2021Q1,184836.3333,10.26666667,289739.3333,9.8,189380.6667,10.13333333,159478.3333,11.5,104098.3333,8.9,29892.39,0.1,109.1666667,1347,132414,37779.99,2266,1934,2453,3291
E08000027,Dudley,2021Q2,187673,13.46666667,292420.6667,12.03333333,192042,13.1,162452.3333,15.06666667,106889.3333,14.2,29448.64333,0.1,110.7333333,1378,155789.01,49665,2383,2247,2489,3336
E08000027,Dudley,2021Q3,193636.3333,10.4,302022.6667,9.3,198533.3333,10.13333333,167150.3333,11.4,109744,11.43333333,29442.89667,0.1,111.9333333,1476,397026.99,105240.99,2762,2397,2587,3003.99
E08000027,Dudley,2021Q4,196366,9.9,309852.6667,9.366666667,201368,9.866666667,168445.6667,9.833333333,109755.6667,11.1,29660.63667,0.15,114.4,1031,212738.01,209291.01,2754,2382,2535,3322.02
E08000027,Dudley,2022Q1,198580.6667,7.4,312789.3333,7.966666667,204037.3333,7.733333333,170356.3333,6.833333333,110406.6667,6.1,29877.58333,0.5,115.9333333,1010,231531.99,244452,3049,2173,2485,3880.98
E08000027,Dudley,2022Q2,205259.3333,9.366666667,322506.3333,10.3,210964,9.866666667,176646.3333,8.733333333,113707.3333,6.4,30092.15333,1,120.8666667,966,320414.01,366537,2896,2371,2482,3633
E08000027,Dudley,2022Q3,215756.6667,11.4,337206.3333,11.63333333,222070,11.86666667,186716.3333,11.7,118407.3333,7.9,30407.33,1.75,123.1333333,1105,580814.01,433932.99,2733,2348,2393,4697.01
E08000027,Dudley,2022Q4,219213.3333,11.63333333,343805.6667,10.96666667,225542,12,189551,12.53333333,119625,9,30771.48667,2.916666667,126.7,1027,294774.99,351239.01,2710,2108,2081,5063.01
E08000027,Dudley,2023Q1,217370.3333,9.466666667,342501.3333,9.533333333,223852.6667,9.733333333,186762.6667,9.633333333,118660.6667,7.466666667,31134.31667,3.916666667,127.7333333,729,297594.99,399660.99,2816,2100,2251,4217.01
E08000027,Dudley,2023Q2,212182.3333,3.366666667,335460.6667,4,218636,3.633333333,181581.3333,2.8,115687.3333,1.766666667,31493.17333,4.583333333,131.0666667,675,295668,630632.01,2974,2177,2088,6334.02
E08000027,Dudley,2023Q3,218451,1.233333333,342847,1.7,225243,1.433333333,188220.3333,0.8,118291.3333,-0.1,32143.5,5.166666667,131.4,827,573971.01,532428,2705,2114,1797,22484.01
E08000027,Dudley,2023Q4,218616,-0.266666667,342956.6667,-0.266666667,225381,-0.066666667,188271.3333,-0.7,118713.6667,-0.766666667,32937.69333,5.25,131.9666667,773,265236.99,392259.99,2835,2144,1687,28443
E08000027,Dudley,2024Q1,214399.3333,-1.366666667,335912.6667,-1.9,221037,-1.266666667,184572.6667,-1.166666667,116742.6667,-1.6,33731.88667,5.25,132.2666667,749,229845.99,454544.01,2607,1812,1548,10417.02
E08000027,Dudley,2024Q2,215340.3333,1.5,335184,-0.066666667,221808.3333,1.466666667,185822,2.333333333,118230,2.2,34520.30667,5.25,133.8333333,804,204254.01,728825.01,2701,2010,1690,5466
E08000027,Dudley,2024Q3,221402.6667,1.366666667,344559.3333,0.5,228090,1.266666667,191913,1.966666667,120249.6667,1.633333333,34902.98667,5.083333333,134.1,999,388326.99,555722.01,3016,1917,1657,8415.99
E08000027,Dudley,2024Q4,221676,1.366666667,347220.6667,1.266666667,228542.6667,1.4,191659.6667,1.833333333,119508.3333,0.666666667,35078.78333,4.833333333,135.2333333,1093,145505.01,420449.01,2769,1868,1453,16455
E08000027,Dudley,2025Q1,223107,4.066666667,348940,3.866666667,230567.6667,4.333333333,193062,4.633333333,119357.3333,2.266666667,35253.94333,4.583333333,135.9666667,1068,151643.01,452067.99,2648,1844,1540,16068
E08000027,Dudley,2025Q2,221354.3333,2.8,345899,3.233333333,229518,3.466666667,191417.3333,3.066666667,117262.6667,-0.8,35427.18667,4.333333333,138.5,649,185370,790707.99,2905,2011,1595,12370.02
E08000027,Dudley,2025Q3,228136.6667,3.033333333,355896.3333,3.3,237113.3333,3.933333333,197939.3333,3.133333333,119165,-0.9,35486,4.083333333,139.2,720,376097.01,568923.99,2598,1967,1670,13254.99
E08000027,Dudley,2025Q4,227858.3333,2.8,354378.6667,2.066666667,237246.6667,3.8,197795.6667,3.2,118751.3333,-0.633333333,35486,3.916666667,139.8,708,116405.01,429636,2583,1878,1579,13194
E06000011,East Riding of Yorkshire,2015Q2,145505,2.733333333,222161.3333,3.266666667,138131.3333,2.766666667,111243,2.066666667,78047.66667,2.233333333,26412.00667,0.5,100.0666667,1512,124947,668316,1950,782,304,3248.01
E06000011,East Riding of Yorkshire,2015Q3,149261,4.866666667,227669.3333,5.266666667,141887,5.033333333,114251.6667,4.233333333,79524.33333,4.3,26422.33333,0.5,100.1666667,1878,240512.01,539514.99,2253,916,402,3229.98
E06000011,East Riding of Yorkshire,2015Q4,150789.6667,3.866666667,230833.3333,4.4,143248.6667,3.933333333,115034,3.2,80021,2.5,26592.64333,0.5,100.3,1700,95876.01,339126.99,2312,922,435,3192.99
E06000011,East Riding of Yorkshire,2016Q1,151465.6667,4.666666667,231954,5,144103.6667,4.9,115300.3333,4.166666667,80236.33333,3.066666667,26762.95333,0.5,99.83333333,1582,89624.01,356235.99,2173,799,390,2772
E06000011,East Riding of Yorkshire,2016Q2,153532.3333,5.5,234607.3333,5.6,145751.3333,5.5,117412,5.533333333,81870.33333,4.9,26932.02333,0.5,100.4,1500,147306.99,652428.99,2266,1017,465,2474.01
E06000011,East Riding of Yorkshire,2016Q3,156810,5.066666667,239446.6667,5.2,148862,4.933333333,120020.6667,5.066666667,83676.66667,5.233333333,27074.4,0.333333333,100.8666667,1745,245307,527103,2360,1077,476,2117.01
E06000011,East Riding of Yorkshire,2016Q4,156800.3333,4,240726,4.266666667,148911.3333,3.933333333,118937,3.366666667,83922,4.866666667,27202.73333,0.25,101.5,1740,94007.01,366960,2500,1188,565,2580.99
E06000011,East Riding of Yorkshire,2017Q1,156952,3.633333333,241497.6667,4.133333333,148732.6667,3.2,118891.3333,3.133333333,84414,5.2,27330.6,0.25,102,1424,96450.99,417771.99,2285,1146,676,2469
E06000011,East Riding of Yorkshire,2017Q2,161972,5.533333333,248589,5.966666667,153508.6667,5.3,122820.3333,4.6,87979.33333,7.433333333,27457.06667,0.25,103.1666667,1673,159168.99,725610,2417,1335,542,2187
E06000011,East Riding of Yorkshire,2017Q3,165667.3333,5.666666667,253554.3333,5.9,157232.6667,5.666666667,125854,4.9,89991.33333,7.566666667,27709.40667,0.25,103.7,1867,257796.99,563834.01,2933,1351,609,2041.98
E06000011,East Riding of Yorkshire,2017Q4,165259.6667,5.4,253645.6667,5.366666667,156966,5.433333333,125225,5.266666667,88841.66667,5.866666667,28024.08667,0.416666667,104.5666667,1869,98865.99,388368,2619,1367,629,1866
E06000011,East Riding of Yorkshire,2018Q1,165110.6667,5.233333333,253708.6667,5.066666667,156961.6667,5.533333333,124938.6667,5.1,88180,4.5,28337.62333,0.5,104.7666667,1326,97074.99,416469,2531,1364,772,2325.99
E06000011,East Riding of Yorkshire,2018Q2,166624,2.866666667,255917.3333,2.966666667,158661,3.366666667,126416.6667,2.933333333,87596,-0.433333333,28647.72333,0.5,105.6666667,1737,172416.99,764279.01,2757,1535,1183,2382
E06000011,East Riding of Yorkshire,2018Q3,168335.6667,1.6,258593.3333,1.966666667,160391.6667,1.966666667,127585.3333,1.366666667,88433,-1.733333333,29035.94,0.666666667,106.3,1815,284828.01,624605.01,2676,1553,1296,2611.98
E06000011,East Riding of Yorkshire,2018Q4,170169.3333,2.933333333,261761.6667,3.2,162234,3.333333333,128654.3333,2.733333333,89238.33333,0.433333333,29461.12333,0.75,106.9333333,1898,108036,434286,2468,1439,1374,2776.98
E06000011,East Riding of Yorkshire,2019Q1,168436,2,259794.6667,2.4,160479.6667,2.233333333,126924,1.6,88327.66667,0.166666667,29884.76,0.75,106.7,1422,112719,453599.01,2486,1381,1335,3853.98
E06000011,East Riding of Yorkshire,2019Q2,170934.6667,2.6,262809.6667,2.7,163129,2.8,129307.3333,2.3,89195.33333,1.8,30303.75667,0.75,107.8,1569,193596.99,792681.99,2642,1579,1328,3580.02
E06000011,East Riding of Yorkshire,2019Q3,172136.6667,2.266666667,264405.3333,2.233333333,164081,2.3,130639,2.4,89820,1.566666667,30649.5,0.75,108.2666667,1794,321639.99,689672.01,2422,1675,1418,3656.01
E06000011,East Riding of Yorkshire,2019Q4,171901.3333,1.033333333,263876.6667,0.8,164261.3333,1.266666667,130204,1.2,89473,0.266666667,30955.30667,0.75,108.4333333,1799,130221.99,477507.99,2265,1541,1214,3990
E06000011,East Riding of Yorkshire,2020Q1,171414.6667,1.8,263444.6667,1.4,163862.3333,2.133333333,129805.3333,2.266666667,88498.33333,0.2,31261.11333,0.533333333,108.4666667,1358,108819,364535.01,2236,1372,1262,4024.02
E06000011,East Riding of Yorkshire,2020Q2,172690.3333,1,265932.3333,1.166666667,164990.6667,1.133333333,130828.3333,1.2,88249,-1.066666667,31564.69333,0.1,108.5333333,773,9206.01,6153.99,1462,1094,1425,1573.02
E06000011,East Riding of Yorkshire,2020Q3,175010,1.666666667,269149.6667,1.8,167528.3333,2.1,132598.6667,1.5,89073.33333,-0.833333333,31445.56333,0.1,108.9333333,1394,188156.01,63846.99,2029,1539,1900,1110
E06000011,East Riding of Yorkshire,2020Q4,181984.3333,5.866666667,281030,6.533333333,173822,5.833333333,137914,5.933333333,91407.66667,2.166666667,31112.79667,0.1,109.0666667,2083,154866.99,66060,1706,1098,1572,2266.02
E06000011,East Riding of Yorkshire,2021Q1,188455.3333,9.966666667,288083.3333,9.333333333,180097.3333,9.933333333,144102,11.03333333,97184.33333,9.8,30781.24667,0.1,109.1666667,2186,132414,37779.99,1450,1061,1411,3291
E06000011,East Riding of Yorkshire,2021Q2,189444,9.733333333,288440.3333,8.5,180791.6667,9.6,145733.6667,11.43333333,98649,11.76666667,30453.32333,0.1,110.7333333,2251,155789.01,49665,1761,1467,1825,3336
E06000011,East Riding of Yorkshire,2021Q3,192350.6667,9.9,292658.6667,8.766666667,183957.3333,9.8,147888.3333,11.53333333,99520.66667,11.73333333,30718.02667,0.1,111.9333333,2236,397026.99,105240.99,1768,1496,1703,3003.99
E06000011,East Riding of Yorkshire,2021Q4,196535.6667,8,301695,7.366666667,187593.3333,7.933333333,149847,8.666666667,99978,9.4,31283.09333,0.15,114.4,1689,212738.01,209291.01,1892,1456,1442,3322.02
E06000011,East Riding of Yorkshire,2022Q1,200194.3333,6.266666667,307090,6.6,191400.6667,6.3,152691,5.966666667,101125,4.066666667,31846.11,0.5,115.9333333,1566,231531.99,244452,1858,1412,1526,3880.98
E06000011,East Riding of Yorkshire,2022Q2,201536.3333,6.366666667,308366.3333,6.933333333,192870.6667,6.666666667,154374,5.933333333,101323,2.733333333,32402.95667,1,120.8666667,1649,320414.01,366537,1641,1284,1370,3633
E06000011,East Riding of Yorkshire,2022Q3,209052.3333,8.7,318939.6667,8.966666667,200337.3333,8.933333333,160905.3333,8.8,104323.6667,4.833333333,32684.25,1.75,123.1333333,1959,580814.01,433932.99,1723,1152,1424,4697.01
E06000011,East Riding of Yorkshire,2022Q4,211325.3333,7.533333333,323415.6667,7.2,202220.6667,7.8,162324.3333,8.333333333,104790,4.8,32822.88333,2.916666667,126.7,1931,294774.99,351239.01,1589,1213,1437,5063.01
E06000011,East Riding of Yorkshire,2023Q1,210999.6667,5.4,323811.3333,5.433333333,202096.6667,5.6,161155.6667,5.566666667,104296.6667,3.1,32961.01,3.916666667,127.7333333,1251,297594.99,399660.99,1753,1254,1803,4217.01
E06000011,East Riding of Yorkshire,2023Q2,206879,2.633333333,317939,3.1,198319.6667,2.833333333,157358.3333,1.933333333,102164.6667,0.833333333,33097.62333,4.583333333,131.0666667,1323,295668,630632.01,1760,1335,1918,6334.02
E06000011,East Riding of Yorkshire,2023Q3,211982,1.4,324517.6667,1.733333333,203272.6667,1.466666667,162283.3333,0.866666667,104013,-0.3,33727.83333,5.166666667,131.4,1459,573971.01,532428,1946,1476,1747,22484.01
E06000011,East Riding of Yorkshire,2023Q4,209528.3333,-0.833333333,320658.3333,-0.833333333,201018.6667,-0.6,160290.3333,-1.233333333,102965.3333,-1.733333333,34605.18,5.25,131.9666667,1337,265236.99,392259.99,1752,1375,1602,28443
E06000011,East Riding of Yorkshire,2024Q1,206228.6667,-2.266666667,315144.6667,-2.666666667,197956,-2.066666667,157870,-2,101611.3333,-2.6,35482.52,5.25,132.2666667,1172,229845.99,454544.01,1595,1419,1563,10417.02
E06000011,East Riding of Yorkshire,2024Q2,207882.6667,0.5,315824.3333,-0.666666667,199686.6667,0.7,159940,1.666666667,103482.3333,1.3,36353.49,5.25,133.8333333,1422,204254.01,728825.01,1733,1361,1693,5466
E06000011,East Riding of Yorkshire,2024Q3,210123.3333,-0.866666667,318671.3333,-1.833333333,201845,-0.733333333,162544.3333,0.133333333,103554,-0.433333333,36805.43333,5.083333333,134.1,1673,388326.99,555722.01,1854,1450,1598,8415.99
E06000011,East Riding of Yorkshire,2024Q4,210459,0.433333333,320667.6667,0,202179.3333,0.566666667,162028.6667,1.066666667,102804.6667,-0.133333333,37043.51667,4.833333333,135.2333333,1712,145505.01,420449.01,1633,1209,1449,16455
E06000011,East Riding of Yorkshire,2025Q1,215094,4.3,328083,4.1,206831.6667,4.5,165526.3333,4.833333333,104255.6667,2.6,37280.73,4.583333333,135.9666667,1719,151643.01,452067.99,1559,1241,1469,16068
E06000011,East Riding of Yorkshire,2025Q2,214240,3.1,327155,3.6,206447,3.366666667,164621,2.933333333,102383.3333,-1.066666667,37515.35,4.333333333,138.5,1127,185370,790707.99,1602,1410,1658,12370.02
E06000011,East Riding of Yorkshire,2025Q3,217806.3333,3.666666667,332046.3333,4.2,210449.6667,4.266666667,167780.3333,3.233333333,102390.3333,-1.133333333,37595,4.083333333,139.2,1281,376097.01,568923.99,1526,1454,1741,13254.99
E06000011,East Riding of Yorkshire,2025Q4,219880,4.466666667,335341.3333,4.566666667,212851.6667,5.266666667,169117.6667,4.366666667,102456,-0.333333333,37595,3.916666667,139.8,1230,116405.01,429636,1489,1336,1580,13194
E07000244,East Suffolk,2015Q2,198329.3333,7.666666667,291705.3333,8.2,184846.3333,7.666666667,140909.6667,7.133333333,121136,6.9,31394,0.5,100.0666667,1135,124947,668316,0,1,0,3248.01
E07000244,East Suffolk,2015Q3,203441,7.033333333,299151.6667,7.6,189776,7.2,144699,6.166666667,123555.3333,7.066666667,31394,0.5,100.1666667,1341,240512.01,539514.99,1,0,1,3229.98
E07000244,East Suffolk,2015Q4,205240.6667,5.066666667,302457.6667,5.633333333,191485,5.233333333,145963.6667,4.266666667,123237,4.233333333,31394,0.5,100.3,1345,95876.01,339126.99,897,672,350,3192.99
E07000244,East Suffolk,2016Q1,206939.3333,7,306087.6667,7.766666667,192818.3333,6.966666667,146047.6667,5.966666667,126110.6667,7.033333333,31394,0.5,99.83333333,1268,89624.01,356235.99,1589,719,498,2772
E07000244,East Suffolk,2016Q2,208715.6667,5.266666667,307215.6667,5.366666667,194346.3333,5.166666667,148560,5.433333333,126473.3333,4.433333333,31394,0.5,100.4,988,147306.99,652428.99,1638,807,562,2474.01
E07000244,East Suffolk,2016Q3,216017,6.166666667,317856,6.233333333,201348,6.066666667,153578.3333,6.133333333,131282,6.266666667,31394,0.333333333,100.8666667,1266,245307,527103,1759,843,679,2117.01
E07000244,East Suffolk,2016Q4,219521,6.933333333,325137.6667,7.5,204595.3333,6.833333333,154478.6667,5.833333333,134220,8.9,31394,0.25,101.5,1213,94007.01,366960,1647,941,702,2580.99
E07000244,East Suffolk,2017Q1,221171.6667,6.866666667,328148.3333,7.2,205731.6667,6.7,155378.3333,6.4,135635.6667,7.566666667,31394,0.25,102,1025,96450.99,417771.99,1607,989,761,2469
E07000244,East Suffolk,2017Q2,225272.6667,7.933333333,333001.3333,8.4,209847.6667,7.966666667,158483.3333,6.7,139089.3333,9.933333333,31394,0.25,103.1666667,1065,159168.99,725610,1923,1132,889,2187
E07000244,East Suffolk,2017Q3,230393.3333,6.666666667,339319.6667,6.766666667,214808.3333,6.7,162882.6667,6.066666667,141842.6667,8.033333333,31394,0.25,103.7,1330,257796.99,563834.01,2011,1165,939,2041.98
E07000244,East Suffolk,2017Q4,232587.3333,5.966666667,344163.3333,5.833333333,217320.6667,6.233333333,163223,5.666666667,142884,6.466666667,31394,0.416666667,104.5666667,1227,98865.99,388368,1932,1129,801,1866
E07000244,East Suffolk,2018Q1,231276,4.566666667,342709.3333,4.433333333,216252,5.133333333,162250.6667,4.433333333,141089.6667,4.033333333,31394,0.5,104.7666667,903,97074.99,416469,1618,1006,865,2325.99
E07000244,East Suffolk,2018Q2,232548.3333,3.233333333,344224.6667,3.366666667,217520.3333,3.666666667,164067,3.5,139880.3333,0.566666667,31394,0.5,105.6666667,1017,172416.99,764279.01,1646,1182,931,2382
E07000244,East Suffolk,2018Q3,240601.6667,4.466666667,356589.6667,5.1,225407.6667,4.966666667,169096.6667,3.833333333,144887,2.166666667,31394,0.666666667,106.3,1196,284828.01,624605.01,1669,1298,1045,2611.98
E07000244,East Suffolk,2018Q4,241371.6667,3.766666667,358444.3333,4.166666667,226252,4.1,168958,3.533333333,145503.6667,1.866666667,31394,0.75,106.9333333,1157,108036,434286,1598,1160,841,2776.98
E07000244,East Suffolk,2019Q1,237698.3333,2.8,352106.3333,2.733333333,222959.3333,3.1,168014,3.566666667,139625,-1.066666667,31394,0.75,106.7,895,112719,453599.01,1415,1263,934,3853.98
E07000244,East Suffolk,2019Q2,233220.3333,0.3,341404,-0.8,219821,1.066666667,168734.6667,2.833333333,131429.6667,-6,31394,0.75,107.8,1001,193596.99,792681.99,1666,1300,920,3580.02
E07000244,East Suffolk,2019Q3,239369,-0.5,349692.6667,-1.933333333,225356.6667,-0.033333333,173829.3333,2.8,134924,-6.866666667,31394,0.75,108.2666667,1104,321639.99,689672.01,1744,1451,1125,3656.01
E07000244,East Suffolk,2019Q4,240902.3333,-0.2,352140.3333,-1.766666667,227458.6667,0.566666667,174552,3.333333333,135315,-7,31394,0.75,108.4333333,1101,130221.99,477507.99,1375,1270,991,3990
E07000244,East Suffolk,2020Q1,239517,0.766666667,350907,-0.333333333,226076.3333,1.366666667,173472.3333,3.266666667,133398.6667,-4.433333333,31394,0.533333333,108.4666667,876,108819,364535.01,1502,1260,999,4024.02
E07000244,East Suffolk,2020Q2,238462.6667,2.266666667,349716,2.433333333,224897.3333,2.3,172993,2.533333333,131685.3333,0.2,31394,0.1,108.5333333,527,9206.01,6153.99,1185,1095,1139,1573.02
E07000244,East Suffolk,2020Q3,247109,3.233333333,362356.3333,3.633333333,233402.3333,3.566666667,179211.3333,3.133333333,135859.6667,0.666666667,31394,0.1,108.9333333,935,188156.01,63846.99,1339,1443,1285,1110
E07000244,East Suffolk,2020Q4,256494.6667,6.466666667,378019.3333,7.333333333,241437.6667,6.166666667,185889.3333,6.466666667,139266.3333,2.933333333,31394,0.1,109.0666667,1371,154866.99,66060,1276,1230,1121,2266.02
E07000244,East Suffolk,2021Q1,255292.3333,6.566666667,372946.3333,6.266666667,240028.6667,6.166666667,186541,7.566666667,141911.3333,6.433333333,31394,0.1,109.1666667,1518,132414,37779.99,1048,1022,989,3291
E07000244,East Suffolk,2021Q2,259413,8.766666667,376810.3333,7.733333333,243484.3333,8.266666667,190910.6667,10.36666667,145630,10.6,31394,0.1,110.7333333,1542,155789.01,49665,1338,1375,1214,3336
